artifact_path,artifact_type,verdict,reason,required_batch,owner,status
"docs/product-authority/CURRENT_AUTHORITY.md","authority_pointer","UNCHANGED","Already points to the binding V1.1 authority and preserves the local V1 baseline.","A","product_governance","verified"
"docs/product-authority/DELEGATION_V1_1_SEMANTIC_CONTRACT_PRESERVATION_AMENDMENT.md","authority_amendment","UNCHANGED","Local amendment accurately states the eight domains compatibility law and five conformance obligations.","A","product_governance","verified"
"prd/05-features/F02-demand-ownership.md","prd_feature","PATCH_REQUIRED","FR-011 must name every constitution-complete authority domain without changing its stable ID.","B","product_governance","awaiting_B"
"prd/PRD_COMBINED.md","prd_aggregate","PATCH_REQUIRED","Regenerated aggregate must contain the strengthened FR-011 and V1.1 authority metadata.","B","product_governance","awaiting_B"
"governance/CONSTITUTIONAL_PRECEDENCE_CONTRACT.yaml","precedence_contract","NEW_ARTIFACT","Local governance needs a machine-readable pointer and digest for the controlling Constitution.","B","product_governance","awaiting_B"
"governance/PROTOCOL_CONSTITUTION.yaml","protocol_constitution","PATCH_REQUIRED","Add constitutional authority and the eight semantic-preservation domains while retaining the protocol boundary.","B","protocol_governance","awaiting_B"
"governance/AUTHORITY_MATRIX.yaml","authority_matrix","PATCH_REQUIRED","Add Content Harness ownership and protocol/VAE limits for all new domains.","B","contract_governance","awaiting_B"
"governance/COMPATIBILITY_POLICY.yaml","compatibility_policy","PATCH_REQUIRED","Add constitution-complete fields lossy prohibitions and enforcement-not-parsing law.","B","contract_governance","awaiting_B"
"governance/READINESS_HARD_GATES.yaml","readiness_gates","PATCH_REQUIRED","Add constitution-complete demand lineage adapter and behavioral compatibility gates.","B","program_governance","awaiting_B"
"governance/REQUIREMENTS_REGISTRY.yaml","requirements_registry","PATCH_REQUIRED","Strengthen FR-011 text and failure example without renumbering requirements.","B","product_governance","awaiting_B"
"governance/REQUIREMENTS_REGISTRY.json","requirements_registry","PATCH_REQUIRED","Regenerate the JSON mirror of strengthened FR-011.","B","product_governance","awaiting_B"
"governance/REQUIREMENTS_COVERAGE_MAP.md","coverage_report","PATCH_REQUIRED","Refresh authority-version and coverage evidence for FR-011.","B","product_governance","awaiting_B"
"governance/SOURCE_REGISTER.md","source_register","PATCH_REQUIRED","Register Constitution 1.1 and the binding semantic-preservation amendment.","B","product_governance","awaiting_B"
"governance/SOURCE_REGISTER.json","source_register","PATCH_REQUIRED","Regenerate machine-readable constitutional source provenance.","B","product_governance","awaiting_B"
"governance/MESSAGE_TYPE_REGISTRY.yaml","message_registry","PATCH_REQUIRED","Pin the ratified V1.1 Visual Asset Demand version and purpose.","B","contract_governance","blocked_HD_001"
"contracts/schemas/visual-asset-demand.schema.yaml","prd_schema","PATCH_REQUIRED","Add all constitution-complete objects exact lineage refs and non-empty wrong-reading locks.","B","contract_governance","blocked_HD_002_003_005"
"contracts/examples/visual-asset-demand.example.yaml","prd_example","PATCH_REQUIRED","Provide a complete V1.1 demand specimen including lineage activation visual narrative feature and somatic data.","B","contract_governance","blocked_HD_002_003_005"
"contracts/schemas/compatibility-manifest.schema.yaml","prd_schema","PATCH_REQUIRED","Represent preservation enforcement evaluation and evaluator-profile support rather than parse-only feature strings.","B","contract_governance","blocked_HD_004"
"contracts/examples/compatibility-manifest.example.yaml","prd_example","PATCH_REQUIRED","Demonstrate mandatory constitutional domains and evaluator support.","B","contract_governance","blocked_HD_004"
"contracts/schemas/contract-migration.schema.yaml","prd_schema","PATCH_REQUIRED","Require constitutional field-preservation and lineage hash/version evidence for demand migration.","B","contract_governance","awaiting_B"
"contracts/examples/contract-migration.example.yaml","prd_example","PATCH_REQUIRED","Replace the composition-only example with a lossless V1-to-V1.1 constitutional demand migration.","B","contract_governance","blocked_HD_001_002_003_005"
"contracts/examples/demand-supersession.example.yaml","prd_example","PATCH_REQUIRED","Expand unchanged authority evidence to every V1.1 semantic domain.","B","contract_governance","awaiting_B"
"contracts/examples/constraint-conflict.example.yaml","prd_example","PATCH_REQUIRED","Show that conflict reporting preserves all constitutional owner fields.","B","contract_governance","awaiting_B"
"contracts/examples/amendment-proposal.example.yaml","prd_example","PATCH_REQUIRED","Use canonical V1.1 paths and prove proposals cannot rewrite protected semantic fields.","B","contract_governance","blocked_HD_005"
"contracts/schemas/index.md","contract_index","PATCH_REQUIRED","Document the constitution-complete demand and compatibility evidence.","B","contract_governance","awaiting_B"
"contracts/examples/index.md","contract_index","PATCH_REQUIRED","Document the V1.1 demand and migration specimens.","B","contract_governance","awaiting_B"
"contracts/README.md","contract_documentation","PATCH_REQUIRED","Record V1.1 constitutional precedence and exact-reference preservation.","B","contract_governance","awaiting_B"
"contracts/PROTOCOL_VERSION_POLICY.md","version_policy","PATCH_REQUIRED","Reconcile required-field version class with the ratified V1.1 package/message signaling.","B","contract_governance","blocked_HD_001"
"packages/contracts/src/common.py","contract_generator","PATCH_REQUIRED","Set ratified package/message versions while retaining closed schemas exact refs and safe canonical primitives.","B","contract_governance","blocked_HD_001"
"packages/contracts/src/catalog.py","contract_generator","PATCH_REQUIRED","Model the new demand objects capability declarations migration evidence and V1.1 examples.","B","contract_governance","blocked_HD_002_003_004_005"
"packages/contracts/tools/build_baseline.py","generation_tool","PATCH_REQUIRED","Generate new versions manifests authority paths fixtures and constitutional migration artifacts deterministically.","B","contract_governance","blocked_HD_001_002_003_004_005"
"packages/contracts/schemas/visual-asset-demand.schema.json","generated_schema","PATCH_REQUIRED","Generated closed executable V1.1 demand contract.","B","contract_governance","awaiting_B_generation"
"packages/contracts/examples/visual-asset-demand.example.json","generated_example","PATCH_REQUIRED","Generated constitution-complete demand fixture.","B","contract_governance","awaiting_B_generation"
"packages/contracts/schemas/compatibility-manifest.schema.json","generated_schema","PATCH_REQUIRED","Generated enforcement/evaluator capability manifest contract.","B","contract_governance","awaiting_B_generation"
"packages/contracts/examples/compatibility-manifest.example.json","generated_example","PATCH_REQUIRED","Generated behavioral capability specimen.","B","contract_governance","awaiting_B_generation"
"packages/contracts/schemas/contract-migration.schema.json","generated_schema","PATCH_REQUIRED","Generated migration proof contract for constitutional preservation.","B","contract_governance","awaiting_B_generation"
"packages/contracts/examples/contract-migration.example.json","generated_example","PATCH_REQUIRED","Generated immutable V1-to-V1.1 migration receipt specimen.","B","contract_governance","awaiting_B_generation"
"packages/contracts/generated/python/cmf_delegation_contracts/types.py","generated_types","PATCH_REQUIRED","Expose all required V1.1 demand and compatibility fields in Python bindings.","B","contract_governance","awaiting_B_generation"
"packages/contracts/generated/typescript/index.ts","generated_types","PATCH_REQUIRED","Expose all required V1.1 demand and compatibility fields in TypeScript bindings.","B","contract_governance","awaiting_B_generation"
"packages/contracts/registry.json","contract_registry","PATCH_REQUIRED","Pin ratified message versions and regenerated schema/example hashes.","B","contract_governance","blocked_HD_001"
"packages/contracts/authority-registry.json","authority_registry","PATCH_REQUIRED","Generate exact Content Harness ownership for every new nested value path.","B","contract_governance","awaiting_B_generation"
"packages/contracts/release-manifest.json","release_manifest","PATCH_REQUIRED","Re-hash the complete candidate after B outputs stabilize; do not publish.","B","release_governance","awaiting_B_generation"
"packages/contracts/package.json","package_metadata","PATCH_REQUIRED","Set the authorized release-candidate package version only after HD-001.","B","release_governance","blocked_HD_001"
"packages/contracts/pyproject.toml","package_metadata","PATCH_REQUIRED","Set the Python distribution release-candidate version only after HD-001.","B","release_governance","blocked_HD_001"
"packages/contracts/README.md","package_documentation","PATCH_REQUIRED","Describe the V1.1 contract baseline and constitutional preservation boundary.","B","contract_governance","awaiting_B"
"packages/compatibility/manifest.json","compatibility_manifest","PATCH_REQUIRED","Advertise ratified versions and required enforcement/evaluator capabilities.","B","contract_governance","blocked_HD_001_004"
"packages/compatibility/migrations/visual-asset-demand-v1-to-v1.1.json","migration_descriptor","NEW_ARTIFACT","Declare the explicit lossless constitutional demand migration and forbidden synthesis.","B","contract_governance","blocked_HD_001_002_003_005"
"packages/compatibility/README.md","package_documentation","PATCH_REQUIRED","Document constitutional no-loss and enforcement-based compatibility rules.","B","contract_governance","awaiting_B"
"reference-slice/FORMAT02_MINIMAL_COACH_THEATRE/CONTENT_HARNESS_COMPATIBILITY_MANIFEST.yaml","reference_manifest","PATCH_REQUIRED","Declare emitted V1.1 demand domains and owner capabilities.","B","content_harness_owner","blocked_HD_001_004"
"reference-slice/FORMAT02_MINIMAL_COACH_THEATRE/VISUAL_ASSET_EDITOR_COMPATIBILITY_MANIFEST.yaml","reference_manifest","PATCH_REQUIRED","Declare actual preservation enforcement evaluation and evaluator support.","B","vae_owner","blocked_HD_001_004"
"reference-slice/FORMAT02_MINIMAL_COACH_THEATRE/DELEGATION_PROTOCOL_COMPATIBILITY_MANIFEST.yaml","reference_manifest","PATCH_REQUIRED","Advertise ratified protocol/message versions and boundary capabilities.","B","protocol_governance","blocked_HD_001_004"
"reference-slice/FORMAT02_MINIMAL_COACH_THEATRE/EXPECTED_COMPATIBILITY.yaml","reference_expectation","PATCH_REQUIRED","Require enforcement-based compatibility for all V1.1 demand domains.","B","contract_governance","blocked_HD_004"
"reference-slice/FORMAT02_MINIMAL_COACH_THEATRE/EXPECTED_AUTHORITY.yaml","reference_expectation","PATCH_REQUIRED","Add every V1.1 Content Harness-owned field and VAE no-rewrite expectation.","B","contract_governance","awaiting_B"
"reference-slice/FORMAT02_MINIMAL_COACH_THEATRE/NEGOTIATED_DELEGATION_PROFILE.yaml","reference_profile","PATCH_REQUIRED","Pin versions fields enforcement modes evaluator support and profile hash.","B","contract_governance","blocked_HD_001_004"
"reference-slice/FORMAT02_MINIMAL_COACH_THEATRE/README.md","reference_documentation","PATCH_REQUIRED","Explain the constitution-complete reference profile and non-production status.","B","contract_governance","awaiting_B"
"reference-slice/FORMAT02_MINIMAL_COACH_THEATRE/SCENARIO_MANIFEST.yaml","scenario_manifest","PATCH_REQUIRED","Map constitutional authority compatibility migration and resilience evidence to scenarios.","B","conformance_owner","awaiting_B"
"reference-slice/FORMAT02_MINIMAL_COACH_THEATRE/fixtures/SCN-08.yaml","reference_fixture","PATCH_REQUIRED","Add explicit VAE attempts to mutate recognition role stance and narrative fields.","B","conformance_owner","awaiting_B"
"reference-slice/FORMAT02_MINIMAL_COACH_THEATRE/fixtures/SCN-09.yaml","reference_fixture","PATCH_REQUIRED","Use the constitutional V1-to-V1.1 migration and lossy negative variants.","B","conformance_owner","awaiting_B"
"reference-slice/FORMAT02_MINIMAL_COACH_THEATRE/fixtures/SCN-10.yaml","reference_fixture","PATCH_REQUIRED","Assert replay and restart preserve Activative Intelligence and Expression Moment hashes.","B","conformance_owner","awaiting_B"
"conformance/authority-tests/CASES.yaml","conformance_definition","PATCH_REQUIRED","Add AUTH-CONSTITUTION-001 with no-effect and audit expectations.","C","conformance_owner","awaiting_C"
"conformance/authority-tests/README.md","conformance_documentation","PATCH_REQUIRED","Define constitutional mutation coverage and required evidence.","C","conformance_owner","awaiting_C"
"conformance/compatibility-tests/CASES.yaml","conformance_definition","PATCH_REQUIRED","Add unsupported enforcement/evaluator and lossy lineage cases.","C","conformance_owner","awaiting_C"
"conformance/compatibility-tests/README.md","conformance_documentation","PATCH_REQUIRED","Specify enforcement-not-parsing and field-equivalence proofs.","C","conformance_owner","awaiting_C"
"conformance/resilience-tests/CASES.yaml","conformance_definition","PATCH_REQUIRED","Add lineage hash preservation across replay restart and migration.","C","conformance_owner","awaiting_C"
"conformance/resilience-tests/README.md","conformance_documentation","PATCH_REQUIRED","Specify immutable constitutional lineage evidence under faults.","C","conformance_owner","awaiting_C"
"conformance/format02-end-to-end/EXPECTED_SCENARIOS.yaml","conformance_definition","PATCH_REQUIRED","Add constitutional assertions to Format 02 end-to-end acceptance.","C","conformance_owner","awaiting_C"
"conformance/format02-end-to-end/README.md","conformance_documentation","PATCH_REQUIRED","Document cross-product semantic enforcement evidence.","C","conformance_owner","awaiting_C"
"conformance/CONFORMANCE_MANIFEST.yaml","conformance_manifest","PATCH_REQUIRED","Version and gate the expanded constitutional suites.","C","conformance_owner","awaiting_C"
"conformance/README.md","conformance_documentation","PATCH_REQUIRED","Describe the new constitutional proof obligations.","C","conformance_owner","awaiting_C"
"docs/tech-specs/TS-DLG-01-CONTRACT-REGISTRY-AND-COMMON-ENVELOPE.md","technical_specification","PATCH_REQUIRED","Specify V1.1 message versioning registry generation and exact lineage references.","C","architecture_owner","awaiting_C"
"docs/tech-specs/TS-DLG-02-AUTHORITY-POLICY-AND-PRINCIPAL-IDENTITY.md","technical_specification","PATCH_REQUIRED","Specify owner coverage and rejection for all new semantic paths.","C","architecture_owner","awaiting_C"
"docs/tech-specs/TS-DLG-03-LIFECYCLE-IDEMPOTENCY-AND-REPLAY.md","technical_specification","PATCH_REQUIRED","Specify lineage hash preservation under replay restart and immutable demand identity.","C","architecture_owner","awaiting_C"
"docs/tech-specs/TS-DLG-04-COMPATIBILITY-NEGOTIATION-ADAPTERS-AND-MIGRATION.md","technical_specification","PATCH_REQUIRED","Specify behavioral support negotiation evaluator capabilities and lossless V1 migration.","C","architecture_owner","awaiting_C"
"docs/tech-specs/TS-DLG-05-BUDGET-CANCELLATION-AMENDMENTS-AND-SUPERSESSION.md","technical_specification","PATCH_REQUIRED","Prohibit amendment or supersession paths from silently rewriting constitutional domains.","C","architecture_owner","awaiting_C"
"docs/tech-specs/TS-DLG-08-AUDIT-OBSERVABILITY-AND-CONTROL-TOWER-PROJECTIONS.md","technical_specification","PATCH_REQUIRED","Specify audit evidence for lineage hashes compatibility decisions and denied mutations.","C","architecture_owner","awaiting_C"
"docs/tech-specs/TS-DLG-09-CONFORMANCE-RESILIENCE-AND-SECURITY-TESTING.md","technical_specification","PATCH_REQUIRED","Add the five mandated constitutional conformance families.","C","architecture_owner","awaiting_C"
"docs/tech-specs/TS-DLG-10-FORMAT02-REFERENCE-INTEGRATION.md","technical_specification","PATCH_REQUIRED","Bind Format 02 fixtures to the constitution-complete demand and evaluator profile.","C","architecture_owner","awaiting_C"
"docs/tech-specs/CONTRACT_OWNERSHIP_REGISTER.yaml","ownership_register","PATCH_REQUIRED","Register every new nested path and its Content Harness owner.","C","architecture_owner","awaiting_C"
"docs/tech-specs/DELEGATION_REQUIREMENT_COVERAGE_MATRIX.csv","coverage_matrix","PATCH_REQUIRED","Update FR-011 FR-023 compatibility traceability and executable evidence targets.","C","architecture_owner","awaiting_C"
"docs/tech-specs/DELTA_ADR_REGISTER.md","adr_register","PATCH_REQUIRED","Record versioning reference-shape migration and capability-evidence ADRs after human decisions.","C","architecture_owner","blocked_HD_001_002_003_004_005"
"docs/tech-specs/ARCHITECTURE_BASELINE_MANIFEST.md","architecture_manifest","PATCH_REQUIRED","Add constitutional authority and revised contract/spec baselines.","C","architecture_owner","awaiting_C"
"docs/tech-specs/DELEGATION_CODEBASE_INVENTORY.md","codebase_inventory","PATCH_REQUIRED","Record all V1.1 contract validator engine fixture and report touchpoints.","C","architecture_owner","awaiting_C"
"docs/tech-specs/STAGE2_SPECIFICATION_INDEX.md","specification_index","PATCH_REQUIRED","Reissue the index for the aligned specifications and concerns.","C","architecture_owner","awaiting_C"
"docs/tech-specs/STAGE3_CONTRACT_BASELINE_REPORT.md","contract_report","PATCH_REQUIRED","Report the aligned candidate inventory tests hashes and unresolved publication blockers.","B","release_governance","awaiting_B"
"handoff/ARCHITECTURE_HANDOFF.md","architecture_handoff","PATCH_REQUIRED","Carry the constitutional preservation and enforcement-not-parsing requirements.","C","architecture_owner","awaiting_C"
"handoff/DEVELOPMENT_CAPSULE_REQUIREMENTS.md","development_handoff","PATCH_REQUIRED","Require V1.1 schemas migrations hashes authority checks and compatibility tests in the capsule.","C","architecture_owner","awaiting_C"
"handoff/FEATURE_TECH_SPEC_TEMPLATE.md","specification_template","PATCH_REQUIRED","Require every later feature spec to trace constitutional semantic preservation.","C","architecture_owner","awaiting_C"
"addendum/CONTRACT_FAMILY_INVENTORY.md","contract_inventory","PATCH_REQUIRED","Inventory revised demand compatibility and migration artifacts.","C","contract_governance","awaiting_C"
"addendum/PRODUCT_DECISION_SYNTHESIS.md","decision_synthesis","PATCH_REQUIRED","Record the bounded V1.1 adoption and unchanged protocol boundary.","C","product_governance","awaiting_C"
"CROSS_REPO_ISSUES.md","cross_repo_register","PATCH_REQUIRED","Add Content Harness and VAE capability/evaluator ratification and reference-shape evidence blockers.","C","program_governance","awaiting_C"
"packages/validators/cmf_delegation_validators/contracts.py","schema_validator","UNCHANGED","Generic Draft 2020-12 validation already enforces the regenerated closed schema and required fields.","E","implementation_owner","verify_after_B"
"packages/validators/cmf_delegation_validators/authority.py","authority_validator","UNCHANGED","Generic exact-path owner enforcement remains valid once the authority registry is regenerated.","E","implementation_owner","verify_after_B"
"packages/validators/cmf_delegation_validators/canonical.py","canonical_validator","UNCHANGED","Full-payload canonical hashing already includes all added lineage fields.","E","implementation_owner","verify_after_B"
"packages/validators/cmf_delegation_validators/compatibility.py","compatibility_logic","PATCH_REQUIRED","Negotiate per-domain preserve/enforce/evaluate support and reject lossy constitutional migration.","E","implementation_owner","blocked_HD_004"
"packages/validators/tests/test_contracts.py","validator_test","PATCH_REQUIRED","Assert V1.1 version required domains exact refs closed objects and non-empty locks.","E","implementation_owner","awaiting_E"
"packages/validators/tests/test_authority.py","validator_test","PATCH_REQUIRED","Assert every new path is Content Harness-owned and VAE mutation fails closed.","E","implementation_owner","awaiting_E"
"packages/validators/tests/test_compatibility.py","validator_test","PATCH_REQUIRED","Cover parse-without-enforcement Expression Moment loss AIP hash preservation and evaluator gaps.","E","implementation_owner","awaiting_E"
"packages/validators/tests/test_fixtures.py","validator_test","PATCH_REQUIRED","Validate regenerated scenario hashes and mandatory constitutional assertion families.","E","implementation_owner","awaiting_E"
"packages/validators/pyproject.toml","package_metadata","PATCH_REQUIRED","Align validator package release-candidate version if ratified by HD-001.","E","release_governance","blocked_HD_001"
"packages/fixtures/compatibility/direct/compatible.input.json","compatibility_fixture","PATCH_REQUIRED","Declare direct per-domain behavioral and evaluator support.","E","conformance_owner","blocked_HD_004"
"packages/fixtures/compatibility/direct/compatible.expected.json","compatibility_fixture","PATCH_REQUIRED","Pin the resulting enforcement-based negotiated profile.","E","conformance_owner","blocked_HD_004"
"packages/fixtures/compatibility/constitutional/expression-moment-drop.invalid.json","compatibility_fixture","NEW_ARTIFACT","Prove an adapter cannot drop an Expression Moment reference.","E","conformance_owner","awaiting_E"
"packages/fixtures/compatibility/constitutional/wrong-reading-unsupported.invalid.json","compatibility_fixture","NEW_ARTIFACT","Prove parse-only wrong-reading support is incompatible.","E","conformance_owner","awaiting_E"
"packages/fixtures/compatibility/constitutional/aip-lineage.source.json","migration_fixture","NEW_ARTIFACT","Provide a V1 source with exact Activative Intelligence lineage.","E","conformance_owner","awaiting_E"
"packages/fixtures/compatibility/constitutional/aip-lineage.expected.json","migration_fixture","NEW_ARTIFACT","Pin the lossless V1.1 output and preserved hash/version lineage.","E","conformance_owner","awaiting_E"
"packages/fixtures/compatibility/constitutional/evaluator-gap.invalid.json","compatibility_fixture","NEW_ARTIFACT","Prove unsupported activation or feature evaluation yields incompatibility.","E","conformance_owner","awaiting_E"
"packages/fixtures/format02/scenarios/SCN-01.json","executable_fixture","PATCH_REQUIRED","Refresh constitution-complete demand hash and happy-path assertions.","E","conformance_owner","awaiting_E"
"packages/fixtures/format02/scenarios/SCN-02.json","executable_fixture","PATCH_REQUIRED","Refresh demand hash while preserving independent member lineage.","E","conformance_owner","awaiting_E"
"packages/fixtures/format02/scenarios/SCN-05.json","executable_fixture","PATCH_REQUIRED","Add protected-field amendment negatives and refreshed demand hash.","E","conformance_owner","awaiting_E"
"packages/fixtures/format02/scenarios/SCN-08.json","executable_fixture","PATCH_REQUIRED","Assert explicit constitutional authority mutations are rejected.","E","conformance_owner","awaiting_E"
"packages/fixtures/format02/scenarios/SCN-09.json","executable_fixture","PATCH_REQUIRED","Execute the lossless constitutional demand migration and negative variants.","E","conformance_owner","awaiting_E"
"packages/fixtures/format02/scenarios/SCN-10.json","executable_fixture","PATCH_REQUIRED","Assert replay restart and migration retain lineage hashes.","E","conformance_owner","awaiting_E"
"packages/fixtures/format02/manifest.json","fixture_manifest","PATCH_REQUIRED","Re-hash changed Format 02 scenarios and pin the candidate package version.","E","conformance_owner","awaiting_E"
"packages/fixtures/README.md","fixture_documentation","PATCH_REQUIRED","Document constitutional compatibility and migration fixture families.","E","conformance_owner","awaiting_E"
"packages/protocol/cmf_delegation_protocol/engine.py","reference_implementation","PATCH_REQUIRED","Honor ratified message version and reject submission unless the pinned profile can enforce/evaluate the demand.","E","implementation_owner","blocked_HD_001_004"
"packages/protocol/cmf_delegation_protocol/models.py","reference_implementation","UNCHANGED","Generic immutable demand identity and compatibility profile storage can carry the expanded hash/profile.","E","implementation_owner","verify_after_B"
"packages/protocol/cmf_delegation_protocol/store.py","reference_implementation","UNCHANGED","Atomic storage is payload-shape agnostic and requires regression verification only.","E","implementation_owner","verify_after_B"
"packages/protocol/tests/helpers.py","implementation_test_support","PATCH_REQUIRED","Emit ratified versions and constitution-complete demand/profile fixtures.","E","implementation_owner","awaiting_E"
"packages/protocol/tests/test_reference_protocol.py","implementation_test","PATCH_REQUIRED","Add VAE mutation enforcement evaluator-gap and semantic profile tests while preserving existing flows.","E","implementation_owner","awaiting_E"
"packages/protocol/tests/test_conformance_fixtures.py","implementation_test","PATCH_REQUIRED","Execute new constitutional fixture assertions and regenerated hashes.","E","implementation_owner","awaiting_E"
"packages/protocol/README.md","implementation_documentation","PATCH_REQUIRED","Identify the aligned candidate and retain experimental non-production status.","E","implementation_owner","awaiting_E"
"COMPATIBILITY_MANIFEST.yaml","release_manifest","PATCH_REQUIRED","Advertise V1.1 candidate versions capabilities blockers and unsigned status.","B","release_governance","blocked_HD_001_004"
"CONTRACT_CHANGELOG.md","release_report","PATCH_REQUIRED","Record the bounded constitutional additions migration behavior and non-publication status.","B","release_governance","awaiting_B"
"LOCAL_VERIFICATION.json","validation_report","PATCH_REQUIRED","Reissue counts and validation results after B and final conformance after E.","E","conformance_owner","awaiting_E"
"MANIFEST.json","repository_manifest","PATCH_REQUIRED","Rebuild only after all authorized batch artifacts stabilize.","E","release_governance","awaiting_E"
"validation/PRD_VALIDATION_REPORT.md","validation_report","PATCH_REQUIRED","Re-run PRD and strengthened FR-011 validation.","E","conformance_owner","awaiting_E"
"validation/SCHEMA_VALIDATION_REPORT.md","validation_report","PATCH_REQUIRED","Report V1.1 schema example and migration conformance.","E","conformance_owner","awaiting_E"
"validation/LINK_VALIDATION_REPORT.md","validation_report","PATCH_REQUIRED","Re-run links after authority and spec references change.","E","conformance_owner","awaiting_E"
"validation/ZIP_INTEGRITY_REPORT.md","validation_report","PATCH_REQUIRED","Reissue package integrity evidence only for the final candidate bundle.","E","release_governance","awaiting_E"
"docs/implementation/IMPLEMENTATION_READINESS.md","readiness_report","PATCH_REQUIRED","Re-evaluate constitutional gates and retain FAIL until external and publication blockers close.","E","program_governance","awaiting_E"
"README.md","repository_documentation","PATCH_REQUIRED","Point to V1.1 alignment status and preserve non-production language.","E","program_governance","awaiting_E"
"PROGRAM_STATUS_EXPORT.yaml","program_status","PATCH_REQUIRED","Publish Batch A verdict now and later batch status without authorizing publication.","A","program_governance","completed_A"
"CURRENT_PROJECT_STATUS.md","planning_baseline","DEFERRED","Status narrative is outside Batch A and should move only in a separately authorized planning/status batch.","D","program_governance","deferred"
"docs/implementation/EPICS_AND_VERTICAL_STORIES.md","planning_baseline","DEFERRED","Stories need constitutional acceptance evidence only after B and C stabilize.","D","program_governance","deferred"
"docs/implementation/DEPENDENCY_GRAPH.yaml","planning_baseline","DEFERRED","Add alignment gates and dependencies only in a separately authorized planning batch.","D","program_governance","deferred"
"handoff/EPICS_AND_STORIES_HANDOFF.md","planning_baseline","DEFERRED","Do not rewrite planning handoff during B/C/E unless separately authorized.","D","program_governance","deferred"
"templates/EPIC_STORY_TEMPLATE.md","planning_template","DEFERRED","Constitutional story fields are planning scope and need separate authorization.","D","program_governance","deferred"

